Unnamed: 0,Restaurant address,Challenge name,Location name,latitude,longitude
1135,"Address: 2601 Holmes St, Kansas City, MO 64108",Succotash Restaurant’s Sumo Breakfast Challenge,Where: Succotash Breakfast & Brunch Restaurant,39.07906,-94.57593
1136,"Address: 3916 Indiana Ave, Kansas City, MO 64130",Scoop-N-Scoot’s Big Monster Sandwich Challenge,Where: Scoop-N-Scoot Deli,39.05503,-94.55967
1137,"Address: 7539 Wornall Rd, Kansas City, MO 64114",The Bubba Lew’s Boot Challenge,Where: Lew's Grill & Bar,38.991440000000004,-94.60779000000001
1138,"Address: 321 E Gregory Blvd, Kansas City, MO 64114",Governor Stumpy’s Reubenator Sandwich Challenge,Where: Governor Stumpy's Grill House,38.961168,-94.597018
1139,"Address: 1700 W 39th St, Kansas City, MO 64111",Fric N Frac’s Taco Record Challenge,Where: Fric N Frac Restaurant,39.056963,-94.596867
1140,"Address: 339 Kentling Ave, Highlandville, MO 65669",The Double E Burger Challenge,Where: Double E Burger & Ice Cream Shoppe,36.932860999999995,-93.281176
1141,"Address: 8416 N Lindbergh Blvd, Florissant, MO 63031",Pearl Cafe’s Spice Challenge,Where: Pearl Café,38.79298,-90.3422
1142,"Address: 1740 Thunderbird Ave, Florissant, MO 63033",Gettemeier’s Quadruple Bypass Burger Challenge,Where: Gettemeier's Bar & Grill,38.80198,-90.3143
1143,"Address: 1060 St Catherine St, Florissant, MO 63031",De.lish’s Inferno Sandwich Challenge,Where: De.lish Cheesecake Bakery & Café,38.789770000000004,-90.32299
1144,"Address: 1627 W Columbia St, Farmington, MO 63640",Spoke’s Three Pound Crown Burger Challenge,Where: Spoke's Pub & Grill,37.77281,-90.44248
1145,"Address: 90 Truman St, Doolittle, MO 65550",Cookin’ From Scratch’s King Of The Road Burger Challenge,Where: Cookin' From Scratch,37.93462,-91.88245
1146,"Address: 607 Locust St, Chillicothe, MO 64601",The Essential Kneads’ Flamer Burger Challenge,Where: Essential Kneads Dayspa & Café,39.79373,-93.55219
1147,"Address: 306 Lewis St, Canton, MO 63435",The Buckin’ Bull’s Three Pound Burger Challenge,Where: Buckin' Bull Saloon,40.13049,-91.51848000000001
1148,"Address: 13396 Z Hwy, Bogard, MO 64622",Pin Oak Hill’s Mothercluckin’ Hot Wing Challenge,Where: Pin Oak Hill,39.56621,-93.5431
1149,"Address: 5922 Hwy 19, Cuba, MO 65453",Dottie’s Big Mother Trucker Burger Challenge,Where: Dottie's Family Restaurant,38.18796,-91.33695999999999
1150,"Address: 1023 S Big Bend Blvd, St Louis, MO 63117",Pointer’s Pizza’s 28″ Pointersaurus Pizza Challenge,Where: Pointer's Pizza Delivery,38.63432,-90.31902
1151,"Address: 24 5th St S, Great Falls, MT 59401",Burger Bunker’s “The General” Burger Challenge,Where: The Burger Bunker,47.504193,-111.29909599999999
1152,"Address:  616 S Main St, Conrad, MT 59425",KEG Family Restaurant’s “Mega Kegger” Burger Challenge,Where: KEG Family Restaurant & Sports Bar,47.583939,-110.79073799999999
1153,"Address: 220 N 2nd St, Hamilton, MT 59840",Nap’s Grill’s Bitterroot Beast Burger Challenge,Where: Nap's Grill,46.199746999999995,-114.130082
1154,"Address: 2525 1st Ave N, Billings, MT 59101",Stella’s “Monster Cakes” Pancake Challenge,Where: Stella's Kitchen & Bakery,45.78354,-108.50321000000001
1155,"Address: 2376 Main St, Ste #818, Billings, MT 59105",Bull Mountain Grille’s 78oz Steak Challenge,Where: Bull Mountain Grille,45.84233,-108.46865
1156,"Address: 2101 W Pasewalk Ave, Norfolk, NE 68701",Big Red Restaurant’s “Big Red” Burger Challenge (Norfolk),Where: Big Red Restaurant & Sports Bar (Norfolk),42.025826,-97.426509
1157,"Address: 2323 Laverna St, Fremont, NE 68025",Big Red Restaurant’s “Big Red” Burger Challenge (Fremont),Where: Big Red Restaurant & Sports Bar (Fremont),41.4517,-96.47198
1158,"Address: 8933 Andermatt Dr, Lincoln, NE 68526",Big Red Restaurant’s “Big Red” Burger Challenge (Lincoln East),Where: Big Red Restaurant & Sports Bar (Lincoln East),40.73308,-96.59903
1159,"Address: 955 W O St, Lincoln, NE 68528",Big Red Restaurant’s “Big Red” Burger Challenge (Lincoln West),Where: Big Red Restaurant & Sports Bar (Lincoln West),40.821207,-96.80443199999999
1160,"Address: 8100 Cass St, Omaha, NE 68114",Big Red Restaurant’s “Big Red” Burger Challenge (Omaha),Where: Big Red Restaurant & Sports Bar (Omaha),41.26389,-96.03945
1161,"Address: 404 West A St, McCook, NE 69001",Loop Brewing Co’s Dalton 28″ Pizza Challenge,Where: Loop Brewing Company,40.190752,-100.63481
1162,"Address: 7614 Main St, Ralston, NE 68127",Ralston Cafe & Ice Cream Shoppe’s Griffinator Challenge,Where: Ralston Cafe & Ice Cream Shoppe,41.20178,-96.03058
1163,"Address: 1259 S 120th St, Omaha, NE 68144",Bailey’s Breakfast & Lunch’s Porkasaurus Challenge,Where: Bailey’s Breakfast & Lunch,41.24727,-96.1001
1164,"Address: 123 Maple St, Friend, NE 68359",Tipsy Cow’s Death Wing challenge,Where: The Tipsy Cow,40.65437,-97.28676999999999
1165,"Address: 5001 Underwood Ave, Omaha, NE 68132",eCreamery’s Dundee Dozen Ice Cream Challenge,Where: eCreamery,41.26471,-95.99056
1166,"Address: 7474 Towne Center Pkwy, Ste #101, Papillion, NE 68046",Nebraska Brewing Company’s Death Pizza Challenge,Where: Nebraska Brewing Company,41.137679999999996,-96.03022
1167,"Address: 106 Galvin Rd S, Bellevue, NE 68005",Stella’s Stellanator Burger Challenge,Where: Stella's Bar & Grill,41.15912,-95.9209
1168,"Address: 7812 F St, Omaha, NE 68127",Starsky’s Pig Wing Challenge,Where: Starsky's Bar & Grill (F Street),41.22039,-96.03409
1169,"Address: 1111 Harney St, Omaha, NE 68102",Old Chicago’s Volcanic Pizza Challenge,Where: Old Chicago Italian Restaurant (Old Market),41.25627,-95.93106999999999
1170,"Address: 711 N 132nd St, Omaha, NE 68154",Frank’s 30″ Big Joe Pizza Challenge,Where: Frank's Pizzeria,41.264212,-96.116766
1171,"Address: 5560 S 48th St, Lincoln, NE 68516",Cappy’s Big Momma Burger Challenge,Where: Cappy's Hotspot Bar & Grill,40.75785,-96.65315
1172,"Address: 4005 Twin Creek Dr #101, Bellevue, NE 68123",Sinful Burger’s Goliath Burger Challenge,Where: Sinful Burger Sports Grill,41.14075,-95.97353000000001
1173,"Address: 109 Circle Rd, Ste #200, Big Springs, NE 69122",Grandma Max’s Big Max Burger Challenge (Big Springs),Where: Grandma Max's Restaurant (Big Springs),41.055609000000004,-102.064213
1174,"Address: 3850 S Las Vegas Blvd, Las Vegas, NV 89109",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Las Vegas),Where: Dick's Last Resort (Las Vegas),36.166290000000004,-115.28863999999999
1175,"Address: 3889 Spring Mountain Rd, Las Vegas, NV 89102",Ramen Shibire’s “Black Hole” Spicy Ramen Challenge,Where: Ramen Shibire,36.19335,-115.19163999999999
1176,"Address: 953 E Sahara Ave, Ste #E-27, Las Vegas, NV 89104",Pico De Gallo’s Super Torta Cubana Sandwich Challenge,Where: Pico De Gallo Mexican Restaurant,36.15148,-115.10841200000002
1177,"Address: 1300 W Sunset Rd, Ste #2837, Henderson, NV 89014, USA",Cereal Killerz Kitchen’s Monster Cereal Bowl Challenge,Where: The Cereal Killerz Kitchen,36.060617,-115.05987900000001
1178,"Address: 1590 E Flamingo Rd, Las Vegas, NV 89119",Bar Code Burger Bar’s BFB Big Freakin’ Burger Challenge,Where: Bar Code Burger Bar,36.086502,-115.14338300000001
1179,"Address: Reno, NV 89502",Wildwest’s 6-Patty “Chipper” Burger Challenge,Where: Wildwest Burgers ,39.498115000000006,-119.76878
1180,"Address: 7745 S Rainbow Blvd, Las Vegas, NV 89139",Omoide’s King Tonkatsu Challenge,Where: Omoide Noodles and Bowls,36.16644,-115.24415
1181,"Address: 2160 W Charleston Blvd, Las Vegas, NV 89102",Omelet House’s 3lb Monster Burger Challenge (Rancho),Where: Omelet House (Rancho),36.15958,-115.1714
1182,"Address: 316 N Boulder Hwy, Henderson, NV 89015",Omelet House’s 3lb Monster Burger Challenge (Henderson),Where: Omelet House (Henderson),36.043881,-114.986621
1183,"Address: 6520 Boulder Hwy, Las Vegas, NV 89122",Omelet House’s 3lb Monster Burger Challenge (Russell),Where: Omelet House (Russell),36.06991,-115.43921999999999
1184,"Address: 316 N Boulder Hwy, Las Vegas, NV",Omelet House’s Monster Omelet Challenge (Henderson),Where: Omelet House (Henderson),36.132119,-115.08589099999999
1185,"Address: 2160 W Charleston Blvd, Las Vegas, NV 89102",Omelet House’s Monster Omelet Challenge (Rancho),Where: Omelet House (Rancho),36.15958,-115.1714
1186,"Address: 6520 Boulder Hwy, Las Vegas, NV 89122",Omelet House’s Monster Omelet Challenge (Russell),Where: Omelet House (Russell),36.06991,-115.43921999999999
1187,"Address: 730 E Flamingo Rd, Las Vegas, NV 89119
",Mint Indian Bistro’s Inferno Curry Challenge (Paradise),Where: Mint Indian Bistro (Paradise),36.086502,-115.14338300000001
1188,"Address: 4246 S Durango Drive, Las Vegas, NV 89147
",Mint Indian Bistro’s Inferno Curry Challenge (Spring Valley),Where: Mint Indian Bistro (Spring Valley),36.133070000000004,-115.2917
1189,"Address: 3555 S Durango Dr, Ste #B100, Las Vegas, NV 89147",CJ’s Italian Ice & Custard Monster Challenge,Where: CJ's Italian Ice & Custard,36.171459999999996,-115.27788999999999
1190,"Address: 7500 W Lake Mead Blvd, Las Vegas, NV 89128",Windy City Beefs ‘N Dogs’ Sears Tower Sandwich Challenge,Where: Windy City Beefs 'N Dogs,36.19737,-115.2579
1191,"Address: 219 N Center St, Reno, NV 89501",Joy Luck Noodle Bar’s Big Bowl Food Challenge,Where: Joy Luck Noodle Bar (Inside Harrah's Reno),39.52782,-119.81257
1192,"Address: 7150 S Durango Dr, Las Vegas, NV 89113","Stacks & Yolks’ Get Stacked, Get Yolked Pancake Challenge",Where: Stacks & Yolks,36.29146,-115.28636000000002
1193,"Address: 42500 Austin Hwy, Middlegate, NV 89406",The Middlegate Station Monster Burger Challenge,Where: Middlegate Station Restaurant,39.41272,-118.65555
1194,"Address: 237 Tramway Dr, Stateline, NV 89449",Fox & Hound Smokehouse’s Menu Burger Challenge,Where: Fox & Hound Smokehouse Grill (Lake Tahoe),38.969640000000005,-119.93829
1195,"Address: 5225 Vista Blvd, Sparks, NV 89436",Pizza Plus’ Super Monster Mondo Challenge (Sparks Vista Blvd),Where: Pizza Plus (Sparks Vista Blvd),39.58661,-119.71523
1196,"Address: 2211 Oddie Blvd, Sparks, NV 89431",Pizza Plus’ Super Monster Mondo Challenge (Sparks Oddie Blvd),Where: Pizza Plus (Sparks Oddie Blvd),39.54513,-119.77408999999999
1197,"Address: 519 E Prater Way, Sparks, NV 89431",Pizza Plus’ Super Monster Mondo Challenge (Sparks E Prater Way),Where: Pizza Plus (Sparks E Prater Way),39.542215999999996,-119.75313799999999
1198,"Address: 2005 Sierra Highlands Dr, Ste #139, Reno, NV 89523",Pizza Plus’ Super Monster Mondo Challenge (Reno),Where: Pizza Plus (Reno Sierra Highlands Dr),39.53487,-119.86903000000001
1199,"Address: 3900 W Charleston Blvd, Las Vegas, NV 89102",Sonio’s 10lb Get Beefed Challenge,Where: Sonio's Café & Rotisserie,36.15311,-115.19272
1200,"Address: 3620 S Jones Blvd, Las Vegas, NV 89103",Pho 87’s Phozilla Challenge,Where: Pho 87 Vietnamese Bistro,36.15185,-115.22551999999999
1201,"Address: 3240 S Arville St, Las Vegas, NV 89102",Naked City’s Fricken Huge Team Pizza Challenge,Where: Naked City Pizza Shop,36.14764,-115.19983
1202,"Address: 5288 Boulder Hwy, Las Vegas, NV 89122",Chuck Wagon’s Monster Burger Challenge,Where: Chuck Wagon Restaurant (Longhorn Casino),36.07695,-115.44573999999999
1203,"Address: 3785 Las Vegas Blvd S, Ste #1500, Las Vegas, NV 89109",La Salsa Cantina’s El Champion Burrito Challenge,Where: La Salsa Cantina Mexican Restaurant,36.18736,-115.12956000000001
1204,"Address: 7260 S Cimarron Rd, Las Vegas, NV 89113",Born & Raised’s Bar Gamble Slider Challenge,Where: Born And Raised Sports Bar & Restaurant,36.15142,-115.2706
1205,"Address: 1224 Arizona St, Boulder City, NV 89005",The Dillinger Gauntlet Food Challenge,Where: The Dillinger Food & Drinkery,35.978359999999995,-114.83583
1206,"Address: 143 Main St, Kingston, NH 03848",Rick’s “143 Main St” Burger Challenge,Where: Rick’s Food & Spirits,42.93208,-71.05403000000001
1207,"Address: 135 Main St, North Woodstock, NH 03262",Woodstock Inn’s Double Death By Burger Challenge,Where: Woodstock Inn Station & Brewery,38.883109999999995,-78.50524
1208,"Address: 136 Kelley St, Manchester, NH 03102",Chez Vachon’s 5lb Grand Poutine Challenge,Where: Chez Vachon Restaurant,42.995329999999996,-71.475889
1209,"Address: 34 Tarrytown Rd, Manchester, NH 03103",Billy’s Sports Bar’s Burger Challenge,Where: Billy's Sports Bar,42.98168,-71.43446999999999
1210,"Address: 146 King St, Boscawen, NH 03303",Smoke Shack’s Inferno Burger Challenge (Boscawen),Where: Smoke Shack Southern BBQ,43.309979999999996,-71.61379000000001
1211,"Address: 217 Rowan Blvd, Glassboro, NJ 08028",Cookie Munchers’ 10 Cookies With Milk Challenge (Glassboro),Where: Cookie Munchers (Glassboro),39.706920000000004,-75.12666999999999
1212,"Address: 59 E Main St, Freehold, NJ 07728",Tony’s Freehold Grill’s Giant Torta Challenge,Where: Tony's Freehold Grill,40.23905,-74.27454200000001
1213,"Address: 486 Route 57 West, Washington, NJ 07882",Cafe 57’s “Cheesy Beast” Grilled Cheese Burger Challenge,Where: Cafe 57,40.75078,-75.0263
1214,"Address: 1601 US-22, Bound Brook, NJ 08805",22 West Tap’s Ultimate Burger Challenge,Where: 22 West Tap and Grill,40.57911,-74.52658000000001
1215,"Address: 436 Belmont Ave, Haledon, NJ 07508",Jimmy Geez’s Nuclear Wings Challenge (Haledon),Where: Jimmy Geez Sports Bar & Grill (Haledon),40.93781,-74.18444000000001
1216,"Address: 3219 Rt 23 South, Oak Ridge, NJ 07438",Jimmy Geez’s Nuclear Wings Challenge (Oak Ridge),Where: Jimmy Geez North Sports Bar & Grill (Oak Ridge),41.06035,-74.47972
1217,"Address: 910 NJ-36, Leonardo, NJ 07737",TST BBQ’s “Beast” Sandwich Challenge,Where: TST BBQ & Mini Golf,40.41361,-74.05581
1218,"Address: 1670 Oak Tree Rd, Edison, NJ 08820",Papa Pancho’s Spicy Pizza Challenge,Where: Papa Pancho Pizza,40.57347,-74.34142
1219,"Address: 2222 Woodbridge Ave, Edison, NJ 08817",Elixir Bar’s 6lb “Outrageous” Burrito Challenge,Where: Elixir Bar & Grill,40.501059999999995,-74.39256
1220,"Address: 3801 Atlantic Ave, Wildwood, NJ 08260",Pink Cadillac Diner’s PCD Burger challenge,Where: Pink Cadillac Diner,38.98649,-74.81413
1221,"Address: 180 Route 9 N, Englishtown, NJ 07726",Rosalita’s Cantina’s Kitchen Sink Burrito Challenge,Where: Rosalita's Roadside Cantina,40.29282,-74.32581
1222,"Address: 1030 Boardwalk, Ocean City, NJ 08226",The 3 Brothers From Italy 26″ Pizza Challenge,Where: 3 Brothers From Italy Pizza,39.27409,-74.57446999999999
1223,"Address: 159 College Ave, New Brunswick, NJ 08901",The RU Hungry? Rutgers Fat Sandwich Challenge,Where: RU Hungry?,40.48438,-74.45111
1224,"Address: 4010 Boardwalk, Wildwood, NJ 08260",Doo Wop Diner’s Chubby Burger Challenge,Where: Doo Wop Diner,38.98435,-74.81437
1225,"Address: 34 Franklin Ave, Ridgewood, NJ 07450",Brick Lane’s Phaal Curry Challenge (Ridgewood),Where: Brick Lane Curry House (Ridgewood),40.980032,-74.112927
1226,"Address: 540 Valley Rd, Montclair, NJ 07043",Brick Lane’s Phaal Curry Challenge (Upper Montclair),Where: Brick Lane Curry House (Upper Montclair),40.857659999999996,-74.19747
1227,"Address: 1812 Hooper Ave, Toms River, NJ 08753",Johnny G’s Jumbo 32″ Pizza Challenge,Where: Johnny G's Italian Restaurant,40.00985,-74.14793
1228,"Address: 1290 Rte 206, Montgomery, NJ 08540",The Tiger’s Tale 2lb Burger Challenge,Where: Tiger's Tale Bar & Grill,39.818940000000005,-74.73446
1229,"Address: 800 Richmond Ave, Point Pleasant Beach, NJ 08742",Hoffman’s Octopus Ice Cream Sundae Challenge,Where: Hoffman's Ice Cream,40.088429999999995,-74.04899999999999
1230,"Address: 34 Easton Ave, New Brunswick, NJ 08901",Paulie’s 28″ Paulisaurus Rex Team Pizza Challenge,Where: Paulie's Pizzeria Café,40.497409999999995,-74.44811
1231,"Address: 93 Summit Ave, Neptune City, NJ 07753",Carmen’s 18″ XXL Whole Pie Eater’s Club Challenge,Where: Pete & Elda's Bar & Carmen's Pizzeria,40.21228,-74.063801
1232,"Address: 219 Ramapo Valley Rd, Mahwah, NJ 07430",The Mason Jar Burger Challenge,Where: Mason Jar Restaurant,41.09711,-74.16269
1233,"Address: 62 Main St, Little Falls, NJ 07424",Big Daddy’s Dirty Dozen Club Hot Dog Challenge,Where: Big Daddy's Hot Dogs,40.884991,-74.238169
1234,"Address: 22 Lakeside Blvd, Hopatcong, NJ 07843",The Sabretti’s Jumbo Hot Dog Record Challenge,Where: Sabretti's Hot Dogs,40.929291,-74.65825799999999
1235,"Address: 1185 Ringwood Ave, Haskell, NJ 07420",Pizza 1’s Fat Bastard Sandwich Challenge,Where: Pizza 1 Restaurant,41.02517,-74.29673000000001
1236,"Address: 337 W White Horse Pike, Galloway, NJ 08215",The Tailgaters’ Big Pittsburger Challenge,Where: Tailgaters Grille,39.565568,-74.60212
1237,"Address: 2 Bank St, Clinton, NJ 08809",Clinton Station Diner’s Atlas Burger Challenge,Where: Clinton Station Diner,40.634232,-74.938885
1238,"Address: 2 Bank St, Clinton, NJ 08809",Clinton Station Diner’s Zeus Burger Challenge,Where: Clinton Station Diner,40.634232,-74.938885
1239,"Address: 2 Bank St, Clinton, NJ 08809",Clinton Station’s Mount Olympus Burger Challenge,Where: Clinton Station Diner,40.634232,-74.938885
1240,"Address: 100 Springdale Rd, Cherry Hill, NJ 08003",The Kibitz Room’s GBMF Deli Sandwich Challenge,Where: The Kibitz Room,39.861540000000005,-74.9756
1241,"Address: 531 Joralemon St, Belleville, NJ 07109",Michael’s Ultimate Jersey Burger Challenge,Where: Michael's Roscommon House,40.801390000000005,-74.1651
1242,"Address: 688 E Bay Ave, Barnegat, NJ 08005",Sweet Jenny’s Gavone Burger Challenge,Where: Sweet Jenny's Restaurant,39.75314,-74.22185
1243,"Address: 1887 Hooper Ave, Silverton, NJ 08753",Surf Taco’s Tsunami Burrito Challenge (Silverton),Where: Surf Taco (Silverton),40.01486,-74.14479
1244,"Address: 212 SE Central Ave, Seaside Park, NJ 08752",Surf Taco’s Tsunami Burrito Challenge (Seaside Park),Where: Surf Taco (Seaside Park),39.912636,-74.079995
1245,"Address: 35 Broad St, Red Bank, NJ 07701",Surf Taco’s Tsunami Burrito Challenge (Red Bank),Where: Surf Taco (Red Bank),40.35098,-74.06515999999999
1246,"Address: 1300 Richmond Ave, Point Pleasant Beach, NJ 08742",Surf Taco’s Tsunami Burrito Challenge (Point Pleasant Beach),Where: Surf Taco (Point Pleasant Beach),40.08419,-74.0483
1247,"Address: 121 Parker Ave, Manasquan, NJ 08736",Surf Taco’s Tsunami Burrito Challenge (Manasquan),Where: Surf Taco (Manasquan),40.12607,-74.04648
1248,"Address: 94 Brighton Ave, Long Branch, NJ 07740",Surf Taco’s Tsunami Burrito Challenge (Long Branch),Where: Surf Taco (Long Branch),40.284279999999995,-73.98611
1249,"Address: 44 Manchester Ave, Forked River, NJ 08731",Surf Taco’s Tsunami Burrito Challenge (Lacey),Where: Surf Taco (Lacey),39.861018,-74.20187299999999
1250,"Address: 21 Hope Chapel Rd, Jackson, NJ 08527",Surf Taco’s Tsunami Burrito Challenge (Jackson),Where: Surf Taco (Jackson),40.08252,-74.26599
